ts,price
2026-05-14 16:56:11.500,358.2
2026-05-14 16:56:10.749,356.78
2026-05-14 16:56:11.771,358.2
2026-05-14 16:56:13.138,356.0
2026-05-14 16:56:13.138,356.0
2026-05-14 16:56:14.151,358.2
2026-05-14 16:56:14.151,356.82
2026-05-14 16:56:15.398,357.43
2026-05-14 16:56:15.398,357.43
2026-05-14 16:56:16.871,357.43
2026-05-14 16:56:16.871,357.43
2026-05-14 16:56:18.864,357.11
2026-05-14 16:56:18.864,356.26
2026-05-14 16:56:18.864,356.26
2026-05-14 16:56:20.976,357.41
2026-05-14 16:56:20.976,357.41
2026-05-14 16:56:22.206,356.62
2026-05-14 16:56:22.206,356.2
2026-05-14 16:56:23.246,357.43
2026-05-14 16:56:23.246,357.43
2026-05-14 16:56:23.783,356.51
2026-05-14 16:56:23.783,356.0
2026-05-14 16:56:23.848,357.87
2026-05-14 16:56:24.789,357.47
2026-05-14 16:56:25.473,357.13
2026-05-14 16:56:25.473,357.13
2026-05-14 16:56:26.619,357.84
2026-05-14 16:56:26.684,357.54
2026-05-14 16:56:27.133,356.0
2026-05-14 16:56:27.801,357.47
2026-05-14 16:56:27.801,357.5
2026-05-14 16:56:27.801,357.4
2026-05-14 16:56:28.823,357.48
2026-05-14 16:56:30.048,357.46
2026-05-14 16:56:30.048,357.51
2026-05-14 16:56:30.323,355.8
2026-05-14 16:56:31.083,357.5
2026-05-14 16:56:32.276,357.5
2026-05-14 16:56:32.276,357.5
2026-05-14 16:56:34.846,357.29
2026-05-14 16:56:34.846,357.7
2026-05-14 16:56:35.869,357.58
2026-05-14 16:56:35.940,356.2
2026-05-14 16:56:36.782,357.58
2026-05-14 16:56:37.259,357.5
2026-05-14 16:56:37.259,357.5
2026-05-14 16:56:37.707,356.26
2026-05-14 16:56:38.350,357.4
2026-05-14 16:56:39.498,357.09
2026-05-14 16:56:39.498,357.09
2026-05-14 16:56:40.783,357.09
2026-05-14 16:56:40.783,357.09
2026-05-14 16:56:40.985,356.2
2026-05-14 16:56:41.794,356.57
2026-05-14 16:56:42.006,357.09
2026-05-14 16:56:42.390,357.08
2026-05-14 16:56:43.531,356.99
2026-05-14 16:56:43.531,357.0
2026-05-14 16:56:43.531,356.22
2026-05-14 16:56:43.531,356.22
2026-05-14 16:56:44.650,357.0
2026-05-14 16:56:44.846,356.32
2026-05-14 16:56:44.846,355.85
2026-05-14 16:56:45.658,356.99
2026-05-14 16:56:45.658,356.99
2026-05-14 16:56:47.329,356.8
2026-05-14 16:56:47.329,356.81
2026-05-14 16:56:48.420,356.79
2026-05-14 16:56:48.420,356.97
2026-05-14 16:56:48.420,357.0
2026-05-14 16:56:49.333,356.7
2026-05-14 16:56:49.333,357.0
2026-05-14 16:56:50.353,356.67
2026-05-14 16:56:50.820,356.9
2026-05-14 16:56:51.567,357.0
2026-05-14 16:56:51.567,357.0
2026-05-14 16:56:52.037,356.67
2026-05-14 16:56:52.311,357.0
2026-05-14 16:57:04.304,356.84
2026-05-14 16:57:04.304,356.84
2026-05-14 16:57:05.110,355.91
2026-05-14 16:57:05.110,355.87
2026-05-14 16:57:05.466,357.0
2026-05-14 16:57:05.862,356.86
2026-05-14 16:57:07.066,356.86
2026-05-14 16:57:07.066,356.88
2026-05-14 16:57:08.655,355.71
2026-05-14 16:57:08.655,355.71
2026-05-14 16:57:08.836,356.81
2026-05-14 16:57:09.300,356.78
2026-05-14 16:57:11.870,356.6
2026-05-14 16:57:11.870,356.76
2026-05-14 16:57:13.300,356.5
2026-05-14 16:57:13.300,356.5
2026-05-14 16:57:15.917,356.67
2026-05-14 16:57:15.917,356.69
2026-05-14 16:57:15.917,356.7
2026-05-14 16:57:16.796,356.2
2026-05-14 16:57:16.796,356.2
2026-05-14 16:57:17.506,356.76
2026-05-14 16:57:17.506,356.76
2026-05-14 16:57:18.904,356.49
2026-05-14 16:57:18.904,356.76
2026-05-14 16:57:20.045,356.87
2026-05-14 16:57:20.045,356.95
2026-05-14 16:57:20.045,357.21
2026-05-14 16:57:20.045,356.87
2026-05-14 16:57:20.758,356.98
2026-05-14 16:57:21.181,357.21
2026-05-14 16:57:21.181,357.6
2026-05-14 16:57:21.181,357.09
2026-05-14 16:57:22.183,357.56
2026-05-14 16:57:23.090,357.44
2026-05-14 16:57:23.090,357.59
2026-05-14 16:57:23.673,355.88
2026-05-14 16:57:24.283,357.44
2026-05-14 16:57:24.283,359.4
2026-05-14 16:57:24.890,358.28
2026-05-14 16:57:26.905,356.72
2026-05-14 16:57:26.905,356.72
2026-05-14 16:57:27.240,357.72
2026-05-14 16:57:27.240,357.72
2026-05-14 16:57:30.800,357.7
2026-05-14 16:57:30.800,357.72
2026-05-14 16:57:30.800,358.11
2026-05-14 16:57:30.800,357.7
2026-05-14 16:57:31.745,358.11
2026-05-14 16:57:35.960,358.12
2026-05-14 16:57:35.960,358.11
2026-05-14 16:57:36.695,357.3
2026-05-14 16:57:37.030,357.8
2026-05-14 16:57:38.289,357.78
2026-05-14 16:57:38.289,357.8
2026-05-14 16:57:38.891,357.33
2026-05-14 16:57:39.397,357.47
2026-05-14 16:57:39.996,357.8
2026-05-14 16:57:39.996,357.8
2026-05-14 16:57:42.054,357.79
2026-05-14 16:57:42.054,357.8
2026-05-14 16:57:42.054,358.05
2026-05-14 16:57:42.054,357.79
2026-05-14 16:57:42.370,358.05
2026-05-14 16:57:43.914,358.13
2026-05-14 16:57:43.914,358.13
2026-05-14 16:57:45.895,357.75
2026-05-14 16:57:45.895,358.44
2026-05-14 16:57:46.704,357.69
2026-05-14 16:57:46.704,357.69
2026-05-14 16:57:47.740,358.44
2026-05-14 16:57:47.740,358.44
2026-05-14 16:57:56.968,357.8
2026-05-14 16:57:56.968,357.59
2026-05-14 16:57:57.537,358.2
2026-05-14 16:57:57.537,358.2
2026-05-14 16:58:01.463,358.08
2026-05-14 16:58:01.463,358.08
2026-05-14 16:58:02.195,358.16
2026-05-14 16:58:02.195,358.16
2026-05-14 16:58:04.735,358.04
2026-05-14 16:58:04.735,358.04
2026-05-14 16:58:06.914,357.76
2026-05-14 16:58:06.914,358.0
2026-05-14 16:58:07.057,358.0
2026-05-14 16:58:08.047,357.67
2026-05-14 16:58:08.047,358.0
2026-05-14 16:58:09.636,357.6
2026-05-14 16:58:09.636,358.0
2026-05-14 16:58:09.636,358.0
2026-05-14 16:58:11.027,357.58
2026-05-14 16:58:11.932,357.89
2026-05-14 16:58:11.932,358.0
2026-05-14 16:58:12.166,357.79
2026-05-14 16:58:12.767,357.79
2026-05-14 16:58:13.448,357.8
2026-05-14 16:58:13.448,358.0
2026-05-14 16:58:14.310,357.79
2026-05-14 16:58:14.310,357.79
2026-05-14 16:58:14.783,358.0
2026-05-14 16:58:14.783,358.0
2026-05-14 16:58:15.472,357.44
2026-05-14 16:58:15.687,357.99
2026-05-14 16:58:15.687,358.16
2026-05-14 16:58:15.687,357.67
2026-05-14 16:58:15.687,358.16
2026-05-14 16:58:18.787,358.0
2026-05-14 16:58:18.840,358.19
2026-05-14 16:58:19.241,358.5
2026-05-14 16:58:19.740,358.18
2026-05-14 16:58:19.740,358.18
2026-05-14 16:58:21.318,359.26
2026-05-14 16:58:21.318,359.26
2026-05-14 16:58:22.193,358.99
2026-05-14 16:58:22.193,359.26
2026-05-14 16:58:22.193,359.41
2026-05-14 16:58:22.193,358.99
2026-05-14 16:58:22.345,359.41
2026-05-14 16:58:25.483,359.32
2026-05-14 16:58:25.483,359.41
2026-05-14 16:58:32.491,359.4
2026-05-14 16:58:32.491,359.4
2026-05-14 16:58:37.056,358.79
2026-05-14 16:58:37.056,358.79
2026-05-14 16:58:42.017,359.39
2026-05-14 16:58:42.017,359.39
2026-05-14 16:58:47.338,359.05
2026-05-14 16:58:47.338,359.06
2026-05-14 16:58:50.290,359.04
2026-05-14 16:58:50.290,359.2
2026-05-14 16:58:50.290,359.4
2026-05-14 16:58:50.290,359.04
2026-05-14 16:58:50.290,359.4
2026-05-14 16:58:52.329,359.39
2026-05-14 16:58:52.329,359.4
2026-05-14 16:58:52.879,358.71
2026-05-14 16:58:52.879,358.71
2026-05-14 16:58:59.168,359.37
2026-05-14 16:58:59.168,359.37
2026-05-14 16:59:04.295,359.37
2026-05-14 16:59:04.295,358.81
2026-05-14 16:59:04.798,359.7
2026-05-14 16:59:04.798,359.7
2026-05-14 16:59:07.864,359.28
2026-05-14 16:59:07.864,359.47
2026-05-14 16:59:07.864,359.47
2026-05-14 16:59:12.391,359.29
2026-05-14 16:59:12.391,359.47
2026-05-14 16:59:12.391,359.8
2026-05-14 16:59:12.391,359.29
2026-05-14 16:59:12.391,359.8
2026-05-14 16:59:13.772,359.6
2026-05-14 16:59:13.772,359.6
2026-05-14 16:59:17.752,359.6
2026-05-14 16:59:17.752,359.46
2026-05-14 16:59:17.752,359.29
2026-05-14 16:59:18.352,359.79
2026-05-14 16:59:18.562,359.79
2026-05-14 16:59:20.776,359.7
2026-05-14 16:59:20.776,359.13
2026-05-14 16:59:20.776,359.13
2026-05-14 16:59:23.310,359.78
2026-05-14 16:59:23.310,359.78
2026-05-14 16:59:40.284,359.8
2026-05-14 16:59:40.284,359.8
2026-05-14 16:59:43.956,359.31
2026-05-14 16:59:43.956,358.89
2026-05-14 16:59:44.912,360.67
2026-05-14 16:59:44.912,360.67
2026-05-14 16:59:45.992,359.79
2026-05-14 16:59:45.992,360.65
2026-05-14 16:59:46.826,361.02
2026-05-14 16:59:47.312,362.16
2026-05-14 16:59:47.029,359.78
2026-05-14 16:59:47.312,362.16
2026-05-14 16:59:48.735,362.46
2026-05-14 16:59:49.551,364.0
2026-05-14 16:59:48.926,362.2
2026-05-14 16:59:49.551,364.0
2026-05-14 16:59:49.957,364.0
2026-05-14 16:59:49.957,364.12
2026-05-14 16:59:51.867,367.16
2026-05-14 16:59:50.461,363.18
2026-05-14 16:59:51.867,367.16
2026-05-14 16:59:52.213,367.28
2026-05-14 16:59:53.068,371.48
2026-05-14 16:59:52.213,367.17
2026-05-14 16:59:53.176,371.48
2026-05-14 16:59:53.381,367.99
2026-05-14 16:59:53.927,368.65
2026-05-14 16:59:55.305,372.59
2026-05-14 16:59:56.071,369.07
2026-05-14 16:59:55.605,375.27
2026-05-14 16:59:56.337,371.47
2026-05-14 16:59:56.478,371.4
2026-05-14 16:59:56.990,376.0
2026-05-14 16:59:57.480,374.02
2026-05-14 16:59:57.760,374.3
2026-05-14 16:59:57.760,376.0
2026-05-14 16:59:57.951,373.44
2026-05-14 16:59:58.562,375.3
2026-05-14 16:59:59.236,373.76
2026-05-14 16:59:59.236,373.76
2026-05-14 17:00:00.251,378.0
2026-05-14 17:00:00.251,378.0
2026-05-14 17:00:01.663,370.0
2026-05-14 17:00:01.663,370.0
2026-05-14 17:00:01.663,376.79
2026-05-14 17:00:01.663,369.8
2026-05-14 17:00:02.668,373.0
2026-05-14 17:00:03.070,373.0
2026-05-14 17:00:03.070,373.0
2026-05-14 17:00:04.034,374.73
2026-05-14 17:00:04.047,374.73
2026-05-14 17:00:04.238,374.73
2026-05-14 17:00:04.238,374.73
2026-05-14 17:00:05.208,373.2
2026-05-14 17:00:04.372,375.02
2026-05-14 17:00:05.416,373.76
2026-05-14 17:00:05.768,372.92
2026-05-14 17:00:05.768,373.76
2026-05-14 17:00:05.768,375.01
2026-05-14 17:00:05.768,372.92
2026-05-14 17:00:06.730,374.68
2026-05-14 17:00:06.952,374.68
2026-05-14 17:00:07.999,374.0
2026-05-14 17:00:07.999,378.18
2026-05-14 17:00:07.999,378.18
2026-05-14 17:00:08.531,378.34
2026-05-14 17:00:09.135,384.01
2026-05-14 17:00:09.404,374.0
2026-05-14 17:00:09.404,374.0
2026-05-14 17:00:10.513,385.0
2026-05-14 17:00:10.513,385.0
2026-05-14 17:00:11.052,375.77
2026-05-14 17:00:11.308,379.8
2026-05-14 17:00:12.293,381.33
2026-05-14 17:00:13.276,385.05
2026-05-14 17:00:12.430,380.37
2026-05-14 17:00:13.337,385.05
2026-05-14 17:00:13.782,385.0
2026-05-14 17:00:14.148,382.16
2026-05-14 17:00:14.824,383.09
2026-05-14 17:00:15.346,384.0
2026-05-14 17:00:16.045,383.99
2026-05-14 17:00:16.045,383.13
2026-05-14 17:00:17.057,383.13
2026-05-14 17:00:17.521,383.1
2026-05-14 17:00:17.521,383.08
2026-05-14 17:00:19.841,379.91
2026-05-14 17:00:17.817,383.22
2026-05-14 17:00:19.841,379.91
2026-05-14 17:00:20.470,379.99
2026-05-14 17:00:20.470,379.91
2026-05-14 17:00:21.450,372.96
2026-05-14 17:00:20.470,379.99
2026-05-14 17:00:21.450,372.96
2026-05-14 17:00:21.852,376.37
2026-05-14 17:00:21.548,370.4
2026-05-14 17:00:22.501,372.94
2026-05-14 17:00:23.352,369.6
2026-05-14 17:00:23.063,375.47
2026-05-14 17:00:23.352,369.6
2026-05-14 17:00:23.563,369.6
2026-05-14 17:00:23.563,369.04
2026-05-14 17:00:24.603,373.58
2026-05-14 17:00:24.603,373.58
2026-05-14 17:00:25.574,371.8
2026-05-14 17:00:26.024,372.23
2026-05-14 17:00:26.378,372.22
2026-05-14 17:00:26.378,372.23
2026-05-14 17:00:26.378,371.8
2026-05-14 17:00:27.230,375.8
2026-05-14 17:00:27.432,372.79
2026-05-14 17:00:28.314,376.37
2026-05-14 17:00:28.565,373.07
2026-05-14 17:00:28.724,372.79
2026-05-14 17:00:28.724,373.66
2026-05-14 17:00:28.724,373.66
2026-05-14 17:00:29.080,380.0
2026-05-14 17:00:29.784,375.07
2026-05-14 17:00:29.913,375.07
2026-05-14 17:00:29.913,374.9
2026-05-14 17:00:29.913,372.79
2026-05-14 17:00:30.449,380.0
2026-05-14 17:00:30.925,378.55
2026-05-14 17:00:31.123,374.64
2026-05-14 17:00:32.141,376.93
2026-05-14 17:00:32.624,378.64
2026-05-14 17:00:33.017,378.64
2026-05-14 17:00:33.228,378.64
2026-05-14 17:00:33.228,378.64
2026-05-14 17:00:33.373,376.68
2026-05-14 17:00:34.054,375.61
2026-05-14 17:00:34.208,379.47
2026-05-14 17:00:34.208,379.47
2026-05-14 17:00:36.179,376.2
2026-05-14 17:00:36.179,376.2
2026-05-14 17:00:37.070,378.31
2026-05-14 17:00:37.248,376.54
2026-05-14 17:00:37.410,376.54
2026-05-14 17:00:37.410,376.54
2026-05-14 17:00:38.654,379.23
2026-05-14 17:00:38.654,379.23
2026-05-14 17:00:40.760,376.8
2026-05-14 17:00:41.165,378.0
2026-05-14 17:00:41.383,378.0
2026-05-14 17:00:41.383,378.0
2026-05-14 17:00:42.450,376.83
2026-05-14 17:00:42.450,376.83
2026-05-14 17:00:42.991,378.0
2026-05-14 17:00:43.410,376.05
2026-05-14 17:00:43.410,376.05
2026-05-14 17:00:44.049,378.5
2026-05-14 17:00:44.514,376.51
2026-05-14 17:00:44.514,375.6
2026-05-14 17:00:45.488,381.01
2026-05-14 17:00:45.488,381.01
2026-05-14 17:00:45.621,378.15
2026-05-14 17:00:46.535,381.03
2026-05-14 17:00:47.076,382.9
2026-05-14 17:00:46.535,379.39
2026-05-14 17:00:47.158,382.36
2026-05-14 17:00:48.087,381.4
2026-05-14 17:00:48.087,382.5
2026-05-14 17:00:48.087,382.9
2026-05-14 17:00:48.148,380.44
2026-05-14 17:00:48.913,380.91
2026-05-14 17:00:49.513,382.4
2026-05-14 17:00:50.048,381.48
2026-05-14 17:00:50.048,379.37
2026-05-14 17:00:50.937,383.0
2026-05-14 17:00:51.019,382.19
2026-05-14 17:00:51.151,382.2
2026-05-14 17:00:51.151,383.0
2026-05-14 17:00:52.056,382.19
2026-05-14 17:00:52.056,382.19
2026-05-14 17:00:52.751,382.21
2026-05-14 17:00:52.751,383.01
2026-05-14 17:00:53.159,382.19
2026-05-14 17:00:53.366,382.19
2026-05-14 17:00:54.292,382.19
2026-05-14 17:00:54.292,382.2
2026-05-14 17:00:54.292,383.1
2026-05-14 17:00:54.292,381.15
2026-05-14 17:00:54.779,382.6
2026-05-14 17:00:55.396,381.02
2026-05-14 17:00:55.700,382.6
2026-05-14 17:00:55.700,383.1
2026-05-14 17:00:56.673,378.49
2026-05-14 17:00:56.673,378.49
2026-05-14 17:00:57.004,382.45
2026-05-14 17:00:57.004,378.0
2026-05-14 17:00:57.407,378.3
2026-05-14 17:00:58.076,378.0
2026-05-14 17:00:58.485,378.84
2026-05-14 17:00:58.485,378.0
2026-05-14 17:00:58.960,378.0
2026-05-14 17:00:59.580,378.33
2026-05-14 17:01:00.538,380.0
2026-05-14 17:01:00.458,378.0
2026-05-14 17:01:00.611,378.0
2026-05-14 17:01:01.277,380.0
2026-05-14 17:01:01.957,378.5
2026-05-14 17:01:01.957,378.02
2026-05-14 17:01:02.310,378.02
2026-05-14 17:01:03.114,378.77
2026-05-14 17:01:03.114,378.77
2026-05-14 17:01:03.114,379.55
2026-05-14 17:01:04.020,377.6
2026-05-14 17:01:04.020,377.6
2026-05-14 17:01:04.292,377.68
2026-05-14 17:01:04.369,377.6
2026-05-14 17:01:05.179,378.56
2026-05-14 17:01:05.179,378.56
2026-05-14 17:01:05.844,378.39
2026-05-14 17:01:06.692,374.64
2026-05-14 17:01:05.907,378.92
2026-05-14 17:01:06.899,374.64
2026-05-14 17:01:07.550,376.8
2026-05-14 17:01:07.647,374.0
2026-05-14 17:01:07.647,375.96
2026-05-14 17:01:08.670,373.81
2026-05-14 17:01:08.296,376.23
2026-05-14 17:01:08.728,375.56
2026-05-14 17:01:08.728,376.49
2026-05-14 17:01:09.132,374.75
2026-05-14 17:01:09.768,375.0
2026-05-14 17:01:10.582,375.81
2026-05-14 17:01:10.857,375.0
2026-05-14 17:01:10.857,374.75
2026-05-14 17:01:11.178,375.84
2026-05-14 17:01:11.178,375.84
2026-05-14 17:01:12.056,374.1
2026-05-14 17:01:12.056,373.68
2026-05-14 17:01:12.394,374.99
2026-05-14 17:01:12.678,374.57
2026-05-14 17:01:14.143,374.44
2026-05-14 17:01:14.143,374.44
2026-05-14 17:01:14.143,375.15
2026-05-14 17:01:14.768,372.2
2026-05-14 17:01:14.768,372.2
2026-05-14 17:01:15.849,373.83
2026-05-14 17:01:15.849,373.67
2026-05-14 17:01:15.849,372.0
2026-05-14 17:01:16.183,374.08
2026-05-14 17:01:16.831,372.2
2026-05-14 17:01:17.858,372.02
2026-05-14 17:01:17.921,372.2
2026-05-14 17:01:18.255,378.28
2026-05-14 17:01:17.989,372.01
2026-05-14 17:01:18.450,372.9
2026-05-14 17:01:19.516,378.4
2026-05-14 17:01:19.516,378.4
2026-05-14 17:01:20.270,376.59
2026-05-14 17:01:20.270,378.97
2026-05-14 17:01:20.270,381.59
2026-05-14 17:01:20.405,376.11
2026-05-14 17:01:21.242,379.0
2026-05-14 17:01:21.446,379.05
2026-05-14 17:01:21.446,379.0
2026-05-14 17:01:22.105,376.81
2026-05-14 17:01:21.446,379.05
2026-05-14 17:01:22.105,376.81
2026-05-14 17:01:24.164,378.04
2026-05-14 17:01:24.164,378.04
2026-05-14 17:01:24.359,378.04
2026-05-14 17:01:24.359,378.04
2026-05-14 17:01:24.359,380.0
2026-05-14 17:01:25.399,378.4
2026-05-14 17:01:26.338,380.0
2026-05-14 17:01:26.338,380.0
2026-05-14 17:01:27.350,378.02
2026-05-14 17:01:27.434,379.68
2026-05-14 17:01:27.434,380.0
2026-05-14 17:01:27.484,378.55
2026-05-14 17:01:28.441,379.72
2026-05-14 17:01:28.507,379.99
2026-05-14 17:01:28.507,379.99
2026-05-14 17:01:28.989,376.4
2026-05-14 17:01:28.842,382.6
2026-05-14 17:01:29.507,380.07
2026-05-14 17:01:30.596,382.6
2026-05-14 17:01:30.596,380.52
2026-05-14 17:01:30.596,378.95
2026-05-14 17:01:30.596,382.6
2026-05-14 17:01:31.605,380.76
2026-05-14 17:01:32.139,381.63
2026-05-14 17:01:32.003,379.41
2026-05-14 17:01:32.700,381.41
2026-05-14 17:01:33.308,378.9
2026-05-14 17:01:33.783,380.34
2026-05-14 17:01:35.184,380.34
2026-05-14 17:01:35.184,380.34
2026-05-14 17:01:35.184,380.67
2026-05-14 17:01:35.774,379.2
2026-05-14 17:01:36.178,380.3
2026-05-14 17:01:36.910,378.9
2026-05-14 17:01:37.044,381.0
