date,coin,notional_usd
2026-01-14,NFLX,1203499.381152
2026-01-14,NVDA,9929567.074537499
2026-01-14,ORCL,3595544.95875
2026-01-14,PLTR,7884726.542904999
2026-01-14,RIVN,182894.59552
2026-01-14,SILVER,156732720.88455
2026-01-14,SNDK,751889.222175
2026-01-14,TSLA,18173430.01335
2026-01-14,XYZ100,288952125.23925
2026-01-15,AAPL,1512982.41561
2026-01-15,AMD,4771488.93701
2026-01-15,AMZN,3899206.1350800004
2026-01-15,BABA,364152.75792500004
2026-01-15,CL,1645856.6939842498
2026-01-15,COIN,7446846.41006
2026-01-15,COPPER,3158906.0475615
2026-01-15,CRCL,3481053.188364
2026-01-15,EUR,2390176.916385
2026-01-15,GOLD,17832201.69185
2026-01-15,GOOGL,6970435.720845001
2026-01-15,HOOD,15479025.148325
2026-01-15,INTC,8290362.376100001
2026-01-15,JPY,1336821.7848000003
2026-01-15,META,6948070.352460002
2026-01-15,MSFT,2442475.08738
2026-01-15,MSTR,14841176.647680003
2026-01-15,MU,3312348.6781124994
2026-01-15,NFLX,732482.8222005
2026-01-15,NVDA,9200851.97198
2026-01-15,ORCL,1333404.99565
2026-01-15,PLTR,5210858.508742499
2026-01-15,RIVN,345666.71628
2026-01-15,SILVER,209040875.40733
2026-01-15,SNDK,2661988.1492850003
2026-01-15,TSLA,9245731.75127
2026-01-15,XYZ100,287028444.0655
2026-01-16,AAPL,1602603.3168
2026-01-16,AMD,4028992.4969999995
2026-01-16,AMZN,3166161.9579000003
2026-01-16,BABA,957296.0014500002
2026-01-16,CL,920925.2032737499
2026-01-16,COIN,3297298.642305
2026-01-16,COPPER,11592479.496279499
2026-01-16,CRCL,2531202.538176
2026-01-16,EUR,1969737.0886474997
2026-01-16,GOLD,26237286.633825
2026-01-16,GOOGL,7612633.7238
2026-01-16,HOOD,6130432.3856999995
2026-01-16,INTC,7742614.30494
2026-01-16,JPY,1640295.1179999998
2026-01-16,META,3540371.8879
2026-01-16,MSFT,2320957.514205
2026-01-16,MSTR,7844082.791580001
2026-01-16,MU,4049853.804425
2026-01-16,NFLX,475355.6729092501
2026-01-16,NVDA,9619951.62186
2026-01-16,ORCL,2520752.8815
2026-01-16,PLTR,13796324.29686
2026-01-16,RIVN,231027.585145
2026-01-16,SILVER,140346717.603885
2026-01-16,SNDK,1596067.0564925
2026-01-16,TSLA,8510387.65432
2026-01-16,XYZ100,196709392.173
2026-01-17,AAPL,1187996.02272
2026-01-17,AMD,124868.66369999999
2026-01-17,AMZN,4583432.329125
2026-01-17,BABA,223440.23550750004
2026-01-17,CL,242719.348951
2026-01-17,COIN,592267.1904999999
2026-01-17,COPPER,1879609.979997
2026-01-17,CRCL,147414.01673225
2026-01-17,EUR,1576158.6959275003
2026-01-17,GOLD,1937052.821
2026-01-17,GOOGL,1548840.3188399998
2026-01-17,HOOD,215643.93597
2026-01-17,INTC,488982.63194999995
2026-01-17,JPY,625066.53105
2026-01-17,META,313945.9787975
2026-01-17,MSFT,141004.11328000002
2026-01-17,MSTR,322855.49465999997
2026-01-17,MU,795144.6716100001
2026-01-17,NFLX,23886.5901615
2026-01-17,NVDA,1050677.51063
2026-01-17,ORCL,1524221.4075375001
2026-01-17,PLTR,162271.08078999998
2026-01-17,RIVN,36828.2616
2026-01-17,SILVER,8984280.6181375
2026-01-17,SNDK,112303.92502
2026-01-17,TSLA,1132393.72277
2026-01-17,XYZ100,119290033.2798
2026-01-18,AAPL,290968.97952
2026-01-18,AMD,268774.2366
2026-01-18,AMZN,739485.973985
2026-01-18,BABA,140324.6423475
2026-01-18,CL,213645.84697575
2026-01-18,COIN,545382.853225
2026-01-18,COPPER,2356207.6374290003
2026-01-18,CRCL,141497.66125099998
2026-01-18,EUR,1623957.5368099997
2026-01-18,GOLD,10186005.841399997
2026-01-18,GOOGL,1201528.8380375
2026-01-18,HOOD,245571.227095
2026-01-18,INTC,224235.92967
2026-01-18,JPY,1125247.88175
2026-01-18,META,81088.2509675
2026-01-18,MSFT,110407.04757
2026-01-18,MSTR,1093717.27868
2026-01-18,MU,364551.23760000005
2026-01-18,NFLX,108960.82342425
2026-01-18,NVDA,1119522.09831
2026-01-18,ORCL,86789.40075
2026-01-18,PLTR,415484.58406
2026-01-18,RIVN,31250.984030000003
2026-01-18,SILVER,40857169.463640004
2026-01-18,SNDK,98797.34861249999
2026-01-18,TSLA,1479786.16824
2026-01-18,XYZ100,83048940.01625
2026-01-19,AAPL,2357017.9725075
2026-01-19,AMD,462377.64881999994
2026-01-19,AMZN,1943700.494225
2026-01-19,BABA,367570.31328
2026-01-19,CL,1001762.5921599999
2026-01-19,COIN,2861760.4161300003
2026-01-19,COPPER,19239087.8676645
2026-01-19,CRCL,973444.36339275
2026-01-19,EUR,1606506.86425
2026-01-19,GOLD,15111859.362049999
2026-01-19,GOOGL,2421196.426625
2026-01-19,HOOD,3190827.1334275003
2026-01-19,INTC,2112310.4177874997
2026-01-19,JPY,1697310.3925750002
2026-01-19,META,1398462.78435
2026-01-19,MSFT,874155.036535
2026-01-19,MSTR,3675406.0722075
2026-01-19,MU,1405064.26501
2026-01-19,NFLX,538201.9289749999
2026-01-19,NVDA,7130994.263249998
2026-01-19,ORCL,2635301.67057
2026-01-19,PLTR,1723611.86318
2026-01-19,RIVN,38057.512615
2026-01-19,SILVER,93249295.3605525
2026-01-19,SNDK,285614.28509250004
2026-01-19,TSLA,5728068.11437
2026-01-19,XYZ100,169581584.90475
2026-01-20,AAPL,6116091.03675
2026-01-20,AMD,3517392.2670600004
2026-01-20,AMZN,8243173.8146925
2026-01-20,BABA,610678.89441
2026-01-20,CL,918709.0289927499
2026-01-20,COIN,6128335.705965
2026-01-20,COPPER,25331326.9025775
2026-01-20,CRCL,3882853.537875
2026-01-20,EUR,2899851.0691150003
2026-01-20,GOLD,27569257.122820005
2026-01-20,GOOGL,15633266.933392499
2026-01-20,HOOD,18748687.1617125
2026-01-20,INTC,17983316.399977498
2026-01-20,JPY,3396764.140625
2026-01-20,META,5052989.81208
2026-01-20,MSFT,1779773.00709
2026-01-20,MSTR,9817451.28822
2026-01-20,MU,4968753.7703925
2026-01-20,NFLX,8385330.410384
2026-01-20,NVDA,17494996.761549998
2026-01-20,ORCL,7396046.7077250015
2026-01-20,PLTR,12390796.91745
2026-01-20,RIVN,387661.6115899999
2026-01-20,SILVER,146364797.0125125
2026-01-20,SNDK,3799272.8274375
2026-01-20,TSLA,19957316.713687498
2026-01-20,XYZ100,291796525.65595
2026-01-21,AAPL,2584773.316825
2026-01-21,AMD,5011055.740575
2026-01-21,AMZN,3991751.260302501
2026-01-21,BABA,612722.5098749999
2026-01-21,CL,1918287.97462525
2026-01-21,COIN,4764508.07441
2026-01-21,COPPER,19857025.311107747
2026-01-21,CRCL,3523775.46904
2026-01-21,EUR,2598074.92515
2026-01-21,GOLD,90295496.80125001
2026-01-21,GOOGL,20039822.208315
2026-01-21,HOOD,14471269.443869997
2026-01-21,INTC,32041053.64382
2026-01-21,JPY,2032713.4974999998
2026-01-21,META,3827908.521255
2026-01-21,MSFT,1643968.1675
2026-01-21,MSTR,6973326.396612501
2026-01-21,MU,11842077.546
2026-01-21,NATGAS,404849.0103
2026-01-21,NFLX,8836867.7278425
2026-01-21,NVDA,19010461.352925
2026-01-21,ORCL,4286658.1421024995
2026-01-21,PLTR,10632594.562469998
2026-01-21,RIVN,994996.4185499998
2026-01-21,SILVER,204769132.78576502
2026-01-21,SNDK,3064389.3702450003
2026-01-21,TSLA,21324923.927812498
2026-01-21,XYZ100,340811115.1238
2026-01-22,AAPL,3319841.03598
2026-01-22,AMD,8224154.8378725005
2026-01-22,AMZN,5100981.27094
2026-01-22,BABA,3254242.677605
2026-01-22,CL,1783284.2171412501
2026-01-22,COIN,11067501.0056
2026-01-22,COPPER,6705608.98197
2026-01-22,CRCL,1564711.998603
2026-01-22,EUR,2107819.7924349997
2026-01-22,GOLD,56359572.76746001
2026-01-22,GOOGL,9856714.7289525
2026-01-22,HOOD,19086402.399
2026-01-22,INTC,35390168.515775
2026-01-22,JPY,2323431.184275
2026-01-22,META,9499129.459205002
2026-01-22,MSFT,4309050.02744
2026-01-22,MSTR,7450448.92857
2026-01-22,MU,9857101.97843
2026-01-22,NATGAS,12411704.18608
2026-01-22,NFLX,4767940.04756925
2026-01-22,NVDA,21290306.94
2026-01-22,ORCL,4747918.39
2026-01-22,PLTR,8269095.49971
2026-01-22,RIVN,934133.1697424998
2026-01-22,SILVER,156192845.42984748
2026-01-22,SNDK,4102492.4621100007
2026-01-22,TSLA,22922672.2025
2026-01-22,XYZ100,384771037.064
2026-01-23,AAPL,1559591.9141850001
2026-01-23,AMD,5974928.618555
2026-01-23,AMZN,3934153.8873725003
2026-01-23,BABA,1389175.6382925
2026-01-23,CL,3713269.7600350003
2026-01-23,COIN,13728559.807525
2026-01-23,COPPER,28363839.4737075
2026-01-23,CRCL,1914054.6978719998
2026-01-23,EUR,3435762.3567749998
2026-01-23,GOLD,65710667.466625
2026-01-23,GOOGL,6027854.194687501
2026-01-23,HOOD,12542168.278732501
2026-01-23,INTC,23855253.848559998
2026-01-23,JPY,4471407.7184999995
2026-01-23,META,4679625.977812499
2026-01-23,MSFT,2024070.5909100003
2026-01-23,MSTR,3816419.0087250005
2026-01-23,MU,6812083.13048
2026-01-23,NATGAS,4723276.11108
2026-01-23,NFLX,2147371.9128875
2026-01-23,NVDA,21948864.84447
2026-01-23,ORCL,1722986.2835624998
2026-01-23,PLTR,2529629.63736
2026-01-23,RIVN,701627.3011200002
2026-01-23,SILVER,276591187.1107001
2026-01-23,SNDK,10274731.413925
2026-01-23,TSLA,17123364.78685
2026-01-23,XYZ100,211299884.35744998
2026-01-24,AAPL,60838.3170675
2026-01-24,AMD,118486.00127
2026-01-24,AMZN,121871.352015
2026-01-24,BABA,325423.4798325
2026-01-24,CL,956284.2999359999
2026-01-24,COIN,259804.22037999998
2026-01-24,COPPER,14034916.348824
2026-01-24,CRCL,148798.85242625
2026-01-24,EUR,811621.071415
2026-01-24,GOLD,16870005.1089
2026-01-24,GOOGL,293372.83152
2026-01-24,HOOD,289752.36331999995
2026-01-24,INTC,1153058.9031975
2026-01-24,JPY,1160731.121
2026-01-24,META,196066.68312
2026-01-24,MSFT,153457.6547175
2026-01-24,MSTR,113164.797465
2026-01-24,MU,341112.7622
2026-01-24,NATGAS,7637587.2304875
2026-01-24,NFLX,143808.40184025
2026-01-24,NVDA,873818.0592049999
2026-01-24,ORCL,53169.36302999999
2026-01-24,PLTR,50481.917069999996
2026-01-24,RIVN,21094.6252275
2026-01-24,SILVER,55710317.2855
2026-01-24,SNDK,81551.23685999999
2026-01-24,TSLA,894729.38204
2026-01-24,XYZ100,50548844.378375
2026-01-25,AAPL,1438129.090645
2026-01-25,AMD,183289.93814999997
2026-01-25,AMZN,1273043.41093
2026-01-25,BABA,118300.155775
2026-01-25,CL,2947429.725552
2026-01-25,COIN,616104.4355
2026-01-25,COPPER,28537721.903923
2026-01-25,CRCL,318410.66615049995
2026-01-25,EUR,20137080.014379997
2026-01-25,GOLD,36266669.81221499
2026-01-25,GOOGL,1443118.39888
2026-01-25,HOOD,859341.4872225
2026-01-25,INTC,2084585.7923100002
2026-01-25,JPY,39176569.753475
2026-01-25,META,983560.4059200002
2026-01-25,MSFT,749459.5666875
2026-01-25,MSTR,1348229.0374999999
2026-01-25,MU,1255870.2235625002
2026-01-25,NATGAS,6870202.1674649995
2026-01-25,NFLX,1507178.77257375
2026-01-25,NVDA,4848333.381165
2026-01-25,ORCL,486808.468155
2026-01-25,PLTR,954904.29715
2026-01-25,RIVN,157010.435765
2026-01-25,SILVER,100583661.14275
2026-01-25,SNDK,696729.38024
2026-01-25,TSLA,3005497.2029399998
2026-01-25,XYZ100,83415004.4328
2026-01-26,AAPL,4187371.3812000006
2026-01-26,AMD,2969127.1748125
2026-01-26,AMZN,4400166.564235
2026-01-26,BABA,1205448.5854475002
2026-01-26,CL,3041547.38931375
2026-01-26,COIN,12186468.468080001
2026-01-26,COPPER,82856972.611875
2026-01-26,CRCL,3026129.52601725
2026-01-26,EUR,3242747.088625
2026-01-26,GOLD,128624497.740845
2026-01-26,GOOGL,6917372.5611000005
2026-01-26,HOOD,18011504.713949997
2026-01-26,INTC,12238324.98728
2026-01-26,JPY,7630178.814700001
2026-01-26,META,4120762.7290374995
2026-01-26,MSFT,2567085.1377
2026-01-26,MSTR,5438707.473262501
2026-01-26,MU,5364438.3048
2026-01-26,NATGAS,13798347.24384
2026-01-26,NFLX,3100866.2170100003
2026-01-26,NVDA,13797757.0777375
2026-01-26,ORCL,2291026.35998
2026-01-26,PLTR,5831422.7908
2026-01-26,RIVN,535479.0373
2026-01-26,SILVER,915402322.9874499
2026-01-26,SNDK,4596984.52265
2026-01-26,TSLA,12706756.094864998
2026-01-26,USAR,546005.92743
2026-01-26,XYZ100,221195837.44927502
2026-01-27,AAPL,3536204.7391949994
2026-01-27,AMD,1797492.83037
2026-01-27,AMZN,3866823.141525
2026-01-27,BABA,1053840.294635
2026-01-27,CL,2759961.1437615003
2026-01-27,COIN,3549438.1834600004
2026-01-27,COPPER,30234792.751665
2026-01-27,CRCL,3997078.593534
2026-01-27,CRWV,1046748.1177999999
2026-01-27,EUR,8003115.895312499
2026-01-27,GOLD,109511413.09507501
2026-01-27,GOOGL,8984173.324312499
2026-01-27,HOOD,15391381.935832499
2026-01-27,INTC,8736854.65985
2026-01-27,JPY,4119436.7499500006
2026-01-27,META,2451687.2361699995
2026-01-27,MSFT,1978572.853075
2026-01-27,MSTR,5972182.97025
2026-01-27,MU,11265848.049495002
2026-01-27,NATGAS,8543105.063264998
2026-01-27,NFLX,2492867.58863175
2026-01-27,NVDA,13682263.069557501
2026-01-27,ORCL,2132567.9742525006
2026-01-27,PLATINUM,1510164.57425
2026-01-27,PLTR,4190581.3395875
2026-01-27,RIVN,639877.4282150001
2026-01-27,SILVER,1111802036.972
2026-01-27,SNDK,7446914.9802775
2026-01-27,TSLA,12348603.598297501
2026-01-27,USAR,626706.2139999999
2026-01-27,XYZ100,195855302.7145
2026-01-28,AAPL,3212099.2794375005
2026-01-28,AMD,3204876.85826
2026-01-28,AMZN,6499413.434804999
2026-01-28,BABA,1019677.4470574999
2026-01-28,CL,10818863.984423
2026-01-28,COIN,6025136.7047525
2026-01-28,COPPER,38147003.1658005
2026-01-28,CRCL,7189513.526817
2026-01-28,CRWV,787605.8751
2026-01-28,EUR,5965810.493775
2026-01-28,GOLD,255844014.49368
2026-01-28,GOOGL,8685994.8287175
2026-01-28,HOOD,6838152.8599875
2026-01-28,INTC,13125926.14811
2026-01-28,JPY,6902132.997250001
2026-01-28,META,14401161.4971475
2026-01-28,MSFT,8331951.636450001
2026-01-28,MSTR,3102618.9595
2026-01-28,MU,14527652.34393
2026-01-28,NATGAS,6615773.14692
2026-01-28,NFLX,821280.0595855002
2026-01-28,NVDA,21814520.852799997
2026-01-28,ORCL,4991689.1435125
2026-01-28,PLATINUM,8847023.4338625
2026-01-28,PLTR,4339841.3679599995
2026-01-28,RIVN,873917.44518
2026-01-28,SILVER,1170868382.7389998
2026-01-28,SNDK,6518294.955519999
2026-01-28,TSLA,23061950.408340003
2026-01-28,USAR,1015761.8252850001
2026-01-28,XYZ100,297391009.48282504
2026-01-29,AAPL,9162049.248530002
2026-01-29,AMD,3414531.59532
2026-01-29,AMZN,6892381.9300175
2026-01-29,BABA,1177925.1567300002
2026-01-29,CL,16184852.206781251
2026-01-29,COIN,7662925.983404999
2026-01-29,COPPER,300243124.975721
2026-01-29,CRCL,4665430.99881375
2026-01-29,CRWV,507411.4014999999
2026-01-29,EUR,5707501.640925
2026-01-29,GOLD,524553470.03400004
2026-01-29,GOOGL,13756350.5268525
2026-01-29,HOOD,8276907.776652
2026-01-29,INTC,10037245.018709999
2026-01-29,JPY,2973341.130125
2026-01-29,META,12320992.480089996
2026-01-29,MSFT,9549117.48495
2026-01-29,MSTR,5509912.354874999
2026-01-29,MU,9720292.215765
2026-01-29,NATGAS,9151250.054962499
2026-01-29,NFLX,1538530.712455
2026-01-29,NVDA,22031417.371075
2026-01-29,ORCL,4250825.8231
2026-01-29,PLATINUM,18075777.94592
2026-01-29,PLTR,13273967.134319998
2026-01-29,RIVN,1308462.2804
2026-01-29,SILVER,1508231198.25495
2026-01-29,SNDK,9568175.064524997
2026-01-29,TSLA,46617921.30840249
2026-01-29,URNM,1169729.0064825
2026-01-29,USAR,745120.331865
2026-01-29,XYZ100,318969147.8521
2026-01-30,AAPL,6194854.712104999
2026-01-30,AMD,4987533.9711925
2026-01-30,AMZN,5373760.172874999
2026-01-30,BABA,470338.33487499994
2026-01-30,CL,13666709.453425001
2026-01-30,COIN,6467881.595565001
2026-01-30,COPPER,264550430.7562187
2026-01-30,CRCL,4247684.3326125
2026-01-30,CRWV,317834.87351249997
2026-01-30,EUR,5037928.5761750005
2026-01-30,GOLD,661860214.918645
2026-01-30,GOOGL,10557193.620119998
2026-01-30,HOOD,30520649.44920125
2026-01-30,INTC,8495534.216295
2026-01-30,JPY,3775237.794
2026-01-30,META,5337863.18459
2026-01-30,MSFT,4481031.17601
2026-01-30,MSTR,9002318.4405
2026-01-30,MU,12364102.683075001
2026-01-30,NATGAS,4767211.8767
2026-01-30,NFLX,701248.588272
2026-01-30,NVDA,24267019.4505225
2026-01-30,ORCL,1761447.1223674996
2026-01-30,PLATINUM,13067178.979229998
2026-01-30,PLTR,4104548.0789125003
2026-01-30,RIVN,2617284.18982
2026-01-30,SILVER,2975958915.8878803
2026-01-30,SNDK,23692274.029980004
2026-01-30,TSLA,26381929.0022575
2026-01-30,URNM,1757309.5085174998
2026-01-30,USAR,984092.9148800002
2026-01-30,XYZ100,318727196.40569997
2026-01-31,AAPL,481192.3531800001
2026-01-31,AMD,473706.46257000003
2026-01-31,AMZN,1617443.1378
2026-01-31,BABA,1911554.6014375002
2026-01-31,CL,1407407.5653375
2026-01-31,COIN,2721042.64194
2026-01-31,COPPER,24597401.470824
2026-01-31,CRCL,821981.159076
2026-01-31,CRWV,27125.645625
2026-01-31,EUR,994604.1868350001
2026-01-31,GOLD,66548572.27380001
2026-01-31,GOOGL,2843026.66215
2026-01-31,HOOD,622145.91407925
2026-01-31,INTC,2211760.4612049996
2026-01-31,JPY,1208008.11075
2026-01-31,META,1549817.8886400003
2026-01-31,MSFT,756863.2450400001
2026-01-31,MSTR,5830890.329775
2026-01-31,MU,2282260.8408875
2026-01-31,NATGAS,538731.73714
2026-01-31,NFLX,70698.439929
2026-01-31,NVDA,3334631.233350001
2026-01-31,ORCL,263997.51535249996
2026-01-31,PLATINUM,690163.8004725002
2026-01-31,PLTR,1071598.1945500001
2026-01-31,RIVN,97689.5746875
2026-01-31,SILVER,153548163.12405
2026-01-31,SNDK,816962.0896800001
2026-01-31,TSLA,3631540.4404824995
2026-01-31,URNM,58957.14158999999
2026-01-31,USAR,59994.74465999999
2026-01-31,XYZ100,73373953.76055
2026-02-01,AAPL,379646.32551999995
2026-02-01,AMD,455523.8355
2026-02-01,AMZN,897275.043625
2026-02-01,BABA,154752.08565
2026-02-01,CL,5059148.12246325
2026-02-01,COIN,2802672.0325375
2026-02-01,COPPER,19128119.13507075
2026-02-01,CRCL,611090.9466415001
2026-02-01,CRWV,1366.8534900000002
2026-02-01,EUR,999984.0544249999
2026-02-01,GOLD,87591790.97823001
2026-02-01,GOOGL,1242186.0434425
2026-02-01,HOOD,1021107.4813215
2026-02-01,INTC,528803.468355
2026-02-01,JPY,1890144.6709500002
2026-02-01,META,504665.0385700001
2026-02-01,MSFT,714380.2244874999
2026-02-01,MSTR,6242190.209604999
2026-02-01,MU,631142.1663749999
2026-02-01,NATGAS,775088.8038600001
2026-02-01,NFLX,37624.03425
2026-02-01,NVDA,2237166.0370625
2026-02-01,ORCL,247463.543025
2026-02-01,PLATINUM,821696.51249
2026-02-01,PLTR,850594.7128674998
2026-02-01,RIVN,15217.201422499998
2026-02-01,SILVER,224759949.963705
2026-02-01,SNDK,465725.44815750007
2026-02-01,TSLA,3162945.8488275
2026-02-01,URNM,30800.133280000005
2026-02-01,USAR,55868.10943499999
2026-02-01,XYZ100,68376914.61125
2026-02-02,AAPL,6413567.181000001
2026-02-02,AMD,6826015.9275
2026-02-02,AMZN,5192998.7669675
2026-02-02,BABA,1772865.6345150003
2026-02-02,CL,8651504.2390425
2026-02-02,COIN,9644756.510239998
2026-02-02,COPPER,100570640.38616402
2026-02-02,CRCL,5148394.486026499
2026-02-02,CRWV,278808.01716000005
2026-02-02,EUR,5229802.9207
2026-02-02,GOLD,484439224.344315
2026-02-02,GOOGL,13847528.5245
2026-02-02,HOOD,28398044.767191008
2026-02-02,INTC,10820583.361890001
2026-02-02,JPY,2176856.2383
2026-02-02,META,5980278.023812501
2026-02-02,MSFT,2555030.1371649997
2026-02-02,MSTR,27829152.598995
2026-02-02,MU,16249501.415520003
2026-02-02,NATGAS,17411447.627305
2026-02-02,NFLX,1548237.7337927502
2026-02-02,NVDA,21411038.452635
2026-02-02,ORCL,8727024.99865
2026-02-02,PLATINUM,10580811.754975
2026-02-02,PLTR,30833759.6909225
2026-02-02,RIVN,1289078.851825
2026-02-02,SILVER,1711047563.0276003
2026-02-02,SNDK,19196184.700485
2026-02-02,TSLA,23673236.730635
2026-02-02,URNM,502532.01319500007
2026-02-02,USAR,680329.697325
2026-02-02,XYZ100,351905818.907425
2026-02-03,AAPL,3790958.54329
2026-02-03,AMD,10198352.5738425
2026-02-03,AMZN,5031719.3385
2026-02-03,BABA,2400562.9432675
2026-02-03,CL,14626791.547443999
2026-02-03,COIN,8720640.8468
2026-02-03,COPPER,113072701.961794
2026-02-03,CRCL,4184069.35448425
2026-02-03,CRWV,604504.91756
2026-02-03,EUR,3279066.2446749997
2026-02-03,GOLD,396396649.8613225
2026-02-03,GOOGL,11367415.405085
2026-02-03,HOOD,15023964.3879475
2026-02-03,INTC,14328650.714895
2026-02-03,JPY,2291993.1901
2026-02-03,META,3847592.765385
2026-02-03,MSFT,2561678.0532
2026-02-03,MSTR,20093557.541265
2026-02-03,MU,9638973.862119999
2026-02-03,NATGAS,12692788.327287499
2026-02-03,NFLX,1602583.15393
2026-02-03,NVDA,16677814.220760003
2026-02-03,ORCL,3367441.8106875
2026-02-03,PLATINUM,18139151.068605002
2026-02-03,PLTR,24872079.2999175
2026-02-03,RIVN,605089.362045
2026-02-03,SILVER,1209670728.812625
2026-02-03,SNDK,16830708.4227075
2026-02-03,TSLA,22785743.2122975
2026-02-03,TSM,820736.0783925
2026-02-03,URNM,539524.1548375
2026-02-03,USAR,727258.22401
2026-02-03,XYZ100,299238940.58449996
2026-02-04,AAPL,5472438.2006175
2026-02-04,AMD,20623999.38276
2026-02-04,AMZN,6778175.130405001
2026-02-04,BABA,2230187.7087749997
2026-02-04,CL,10234127.27766975
2026-02-04,COIN,6466235.4384375
2026-02-04,COPPER,60674983.5534125
2026-02-04,CRCL,3555385.0309909997
2026-02-04,CRWV,510442.10640750005
2026-02-04,EUR,3568190.0624999995
2026-02-04,GOLD,311405285.88864005
2026-02-04,GOOGL,41985778.580295004
2026-02-04,HOOD,9244395.966421
2026-02-04,INTC,12467387.3186
2026-02-04,JPY,3340374.7545000003
2026-02-04,META,6246473.453925
2026-02-04,MSFT,5430864.72344
2026-02-04,MSTR,9819922.655025
2026-02-04,MU,13621371.295227502
2026-02-04,NATGAS,8788717.638275
2026-02-04,NFLX,2209698.4255762496
2026-02-04,NVDA,20970852.9723825
2026-02-04,ORCL,3513179.7867300003
2026-02-04,PLATINUM,7883604.378570001
2026-02-04,PLTR,16880796.505
2026-02-04,RIVN,617314.1062500001
2026-02-04,SILVER,1278282772.421355
2026-02-04,SNDK,14149414.78784
2026-02-04,TSLA,19396076.658
2026-02-04,TSM,760244.62976
2026-02-04,URNM,1174363.950025
2026-02-04,USAR,483713.4867775
2026-02-04,XYZ100,401997546.324
2026-02-05,AAPL,8498045.975055
2026-02-05,AMD,11648019.327345
2026-02-05,AMZN,19965051.56552
2026-02-05,BABA,827537.429775
2026-02-05,CL,7357861.877547501
2026-02-05,COIN,12894543.000340002
2026-02-05,COPPER,59572815.964044
2026-02-05,CRCL,6376256.28687075
2026-02-05,CRWV,300825.81688
2026-02-05,EUR,2877158.2234199997
2026-02-05,GOLD,281682469.04841
2026-02-05,GOOGL,31743064.791469995
2026-02-05,HOOD,12555518.212770501
2026-02-05,INTC,11958575.5873425
2026-02-05,JPY,2210576.3204
2026-02-05,META,7065637.745890001
2026-02-05,MSFT,5979365.907299999
2026-02-05,MSTR,22350384.740115
2026-02-05,MU,31577919.080472503
2026-02-05,NATGAS,7235425.665929999
2026-02-05,NFLX,4781413.769219
2026-02-05,NVDA,23838721.697069995
2026-02-05,ORCL,4732083.9506925
2026-02-05,PLATINUM,11596138.952069998
2026-02-05,PLTR,17443862.8675025
2026-02-05,RIVN,3675629.5443875
2026-02-05,SILVER,3506045417.775215
2026-02-05,SNDK,64620394.67519999
2026-02-05,TSLA,20936215.249404997
2026-02-05,TSM,765630.3368725001
2026-02-05,URNM,714879.59745
2026-02-05,USAR,1336895.35065
2026-02-05,XYZ100,541042211.066475
2026-02-06,AAPL,5828331.192319999
2026-02-06,AMD,6701262.4214200005
2026-02-06,AMZN,17039181.229629997
2026-02-06,BABA,1497809.5387125
2026-02-06,CL,3750808.4161032503
2026-02-06,COIN,10915529.425359998
2026-02-06,COPPER,37517460.914279245
2026-02-06,CRCL,3762581.1081719995
2026-02-06,CRWV,326030.75658999995
2026-02-06,EUR,4403844.8336025
2026-02-06,GOLD,159498131.40856248
2026-02-06,GOOGL,18011499.093525
2026-02-06,HOOD,14625472.59951
2026-02-06,INTC,9332038.598225
2026-02-06,JPY,1693169.99
2026-02-06,META,3854668.1777549996
2026-02-06,MSFT,7416883.787089999
2026-02-06,MSTR,22618336.2704
2026-02-06,MU,15499124.8204
2026-02-06,NATGAS,5507007.2786625
2026-02-06,NFLX,2329638.250415
2026-02-06,NVDA,22232079.921419997
2026-02-06,ORCL,3424748.4278700002
2026-02-06,PLATINUM,8440475.014795
2026-02-06,PLTR,11662428.143997498
2026-02-06,RIVN,1917106.141275
2026-02-06,SILVER,1798805193.0176702
2026-02-06,SNDK,16756952.137380002
2026-02-06,TSLA,20038527.75333
2026-02-06,TSM,29123179.84436
2026-02-06,URNM,400607.17515
2026-02-06,USAR,4950720.7150799995
2026-02-06,XYZ100,367855367.6766
2026-02-07,AAPL,466195.8604874999
2026-02-07,AMD,64619.395617500006
2026-02-07,AMZN,1410950.549575
2026-02-07,BABA,37972.8027
2026-02-07,CL,192875.77485899997
2026-02-07,COIN,835154.8162050002
2026-02-07,COPPER,2119588.1269829995
2026-02-07,CRCL,1379319.442835
2026-02-07,CRWV,1333142.7762324999
2026-02-07,EUR,228820.011545
2026-02-07,GOLD,14860408.4923125
2026-02-07,GOOGL,901336.48304
2026-02-07,HOOD,925703.8733515
2026-02-07,INTC,334260.12286500004
2026-02-07,JPY,786029.8765
2026-02-07,META,516152.0933200001
2026-02-07,MSFT,476611.42817250005
2026-02-07,MSTR,5137952.7105825
2026-02-07,MU,262037.51735
2026-02-07,NATGAS,688362.7234275
2026-02-07,NFLX,29048.433183
2026-02-07,NVDA,794476.203525
2026-02-07,ORCL,151925.67759250003
2026-02-07,PLATINUM,104930.6896625
2026-02-07,PLTR,330586.10400999995
2026-02-07,RIVN,12073.9793175
2026-02-07,SILVER,15228683.410655
2026-02-07,SNDK,100091.075205
2026-02-07,TSLA,1296743.1433425
2026-02-07,TSM,4112835.7116
2026-02-07,URNM,99097.12029749999
2026-02-07,USAR,2887.9497675
2026-02-07,XYZ100,40677368.699999996
2026-02-08,AAPL,537188.66383
