Timestamp,Date,Measure,Centrifuge,Backed Finance,Backed Finance (xStocks),Securitize,Ondo,Swarm,STOKR,Figure,WisdomTree,Plume Vaults,Superstate Opening Bell,Remora Markets,Robinhood,st0x,bStocks,Dinari
1677801600000,2023-03-03,Bridged Token Value (Dollar),,695734.52,,,,,,,4745360.017547328,,,,,,,
1677888000000,2023-03-04,Bridged Token Value (Dollar),,704744.96,,,,,,,4745360.017547328,,,,,,,
1677974400000,2023-03-05,Bridged Token Value (Dollar),,704744.96,,,,,,,4745360.017547328,,,,,,,
1678060800000,2023-03-06,Bridged Token Value (Dollar),,704744.96,,,,,,,4747610.039749263,,,,,,,
1678147200000,2023-03-07,Bridged Token Value (Dollar),,689094.44,,,,,,,4680758.571882123,,,,,,,
1678233600000,2023-03-08,Bridged Token Value (Dollar),,659069.2,,,,,,,4694350.28642856,,,,,,,
1678320000000,2023-03-09,Bridged Token Value (Dollar),,669564.3,,,,,,,4606350.281068555,,,,,,,
1678406400000,2023-03-10,Bridged Token Value (Dollar),,622727.2287502785,,,,,,,4536550.276811756,,,,,,,
1678492800000,2023-03-11,Bridged Token Value (Dollar),,577761.4942024396,,,,,,,4536550.276811756,,,,,,,
1678579200000,2023-03-12,Bridged Token Value (Dollar),,577761.4942024396,,,,,,,4536550.276811756,,,,,,,
1678665600000,2023-03-13,Bridged Token Value (Dollar),,577761.4942024396,,,,,,,4550200.278318489,,,,,,,
1678752000000,2023-03-14,Bridged Token Value (Dollar),,631656.7177400598,,,,,,,4646950.2849475285,,,,,,,
1678838400000,2023-03-15,Bridged Token Value (Dollar),,665116.217390702,,,,,,,4638900.285254713,,,,,,,
1678924800000,2023-03-16,Bridged Token Value (Dollar),,682046.5427250909,,,,,,,4744850.292739214,,,,,,,
1679011200000,2023-03-17,Bridged Token Value (Dollar),,714312.5911279907,,,,,,,4705000.290716913,,,,,,,
1679097600000,2023-03-18,Bridged Token Value (Dollar),,782153.956230794,,,,,,,4705000.290716913,,,,,,,
1679184000000,2023-03-19,Bridged Token Value (Dollar),,782153.956230794,,,,,,,4705000.290716913,,,,,,,
1679270400000,2023-03-20,Bridged Token Value (Dollar),,782153.956230794,,,,,,,4733400.29204214,,,,,,,
1679356800000,2023-03-21,Bridged Token Value (Dollar),,783965.920055917,,,,,,,4805500.296788208,,,,,,,
1679443200000,2023-03-22,Bridged Token Value (Dollar),,868728.3284009204,,,,,,,4732249.9975429345,,,,,,,
1679529600000,2023-03-23,Bridged Token Value (Dollar),,803837.7654442438,,,,,,,4768954.261029175,,,,,,,
1679616000000,2023-03-24,Bridged Token Value (Dollar),,700589.6534458273,,,,,,,4786555.401071956,,,,,,,
1679702400000,2023-03-25,Bridged Token Value (Dollar),,714934.1730405523,,,,,,,4786555.401071956,,,,,,,
1679788800000,2023-03-26,Bridged Token Value (Dollar),,714934.1730405523,,,,,,,4786555.401071956,,,,,,,
1679875200000,2023-03-27,Bridged Token Value (Dollar),,714934.1730405523,,,,,,,4767503.222346494,,,,,,,
1679961600000,2023-03-28,Bridged Token Value (Dollar),,665385.8422559814,,,,,,,4749501.258390928,,,,,,,
1680048000000,2023-03-29,Bridged Token Value (Dollar),,669646.2010401563,,,,,,,4826146.907602036,,,,,,,
1680134400000,2023-03-30,Bridged Token Value (Dollar),,692550.3340208328,,,,,,,4861400.128603089,,,,,,,
1680220800000,2023-03-31,Bridged Token Value (Dollar),,682228.0460192494,,,,,,,4943407.29997292,,,,,,,
1680307200000,2023-04-01,Bridged Token Value (Dollar),,714904.4745978176,,,,,,,4943407.29997292,,,,,,,
1680393600000,2023-04-02,Bridged Token Value (Dollar),,714904.4745978176,,,,,,,4943407.29997292,,,,,,,
1680480000000,2023-04-03,Bridged Token Value (Dollar),,714904.4745978176,,,,,,,4943106.485544402,,,,,,,
1680566400000,2023-04-04,Bridged Token Value (Dollar),,677915.3498423931,,,,,,,4923655.240462771,,,,,,,
1680652800000,2023-04-05,Bridged Token Value (Dollar),,667968.5257258083,,,,,,,4890951.646297429,,,,,,,
1680739200000,2023-04-06,Bridged Token Value (Dollar),,651020.1865962342,,,,,,,4920254.522047373,,,,,,,
1680825600000,2023-04-07,Bridged Token Value (Dollar),,657602.0181893758,,,,,,,4920254.522047373,,,,,,,
1680912000000,2023-04-08,Bridged Token Value (Dollar),,657602.0181893758,,,,,,,4920254.522047373,,,,,,,
1680998400000,2023-04-09,Bridged Token Value (Dollar),,657602.0181893758,,,,,,,4920254.522047373,,,,,,,
1681084800000,2023-04-10,Bridged Token Value (Dollar),,657602.0181893758,,,,,,,4919504.218730167,,,,,,,
1681171200000,2023-04-11,Bridged Token Value (Dollar),,701457.0781913551,,,,,,,4900951.860228326,,,,,,,
1681257600000,2023-04-12,Bridged Token Value (Dollar),,740949.0838112675,,,,,,,4870048.866347663,,,,,,,
1681344000000,2023-04-13,Bridged Token Value (Dollar),,717968.3127990697,,,,,,,4955406.681193194,,,,,,,
1681430400000,2023-04-14,Bridged Token Value (Dollar),,730344.2580539733,,,,,,,4946105.874861551,,,,,,,
1681516800000,2023-04-15,Bridged Token Value (Dollar),,739114.8852153467,,,,,,,4946105.874861551,,,,,,,
1681603200000,2023-04-16,Bridged Token Value (Dollar),,739114.8852153467,,,,,,,4946105.874861551,,,,,,,
1681689600000,2023-04-17,Bridged Token Value (Dollar),,737925.7290298637,,,,,,,4953556.097166404,,,,,,,
1681776000000,2023-04-18,Bridged Token Value (Dollar),,717867.3000420615,,,,,,,4953455.856089426,,,,,,,
1681862400000,2023-04-19,Bridged Token Value (Dollar),,713213.093144469,,,,,,,4947005.126231678,,,,,,,
1681948800000,2023-04-20,Bridged Token Value (Dollar),,686461.923869164,,,,,,,4907201.378351448,,,,,,,
1682035200000,2023-04-21,Bridged Token Value (Dollar),,648933.2741885841,,,,,,,4915902.288580144,,,,,,,
1682121600000,2023-04-22,Bridged Token Value (Dollar),,634983.5446816933,,,,,,,4915902.288580144,,,,,,,
1682208000000,2023-04-23,Bridged Token Value (Dollar),,634983.5446816933,,,,,,,4915902.288580144,,,,,,,
1682294400000,2023-04-24,Bridged Token Value (Dollar),,634983.5446816933,,,,,,,4910101.438567457,,,,,,,
1682380800000,2023-04-25,Bridged Token Value (Dollar),,1108679.4278120592,,,,,,,4815292.957361525,,,,,,,
1682467200000,2023-04-26,Bridged Token Value (Dollar),,1107156.341786872,,,,,,,4818794.281644236,,,,,,,
1682553600000,2023-04-27,Bridged Token Value (Dollar),,1088874.5101937302,,,,,,,4930804.283548769,,,,,,,
1682640000000,2023-04-28,Bridged Token Value (Dollar),,1102864.618478858,,,,,,,4963856.760735486,,,,,,,
1682726400000,2023-04-29,Bridged Token Value (Dollar),,1104462.3370853849,,,,,,,4963856.760735486,,,,,,,
1682812800000,2023-04-30,Bridged Token Value (Dollar),,1104462.3370853849,,,,,,,4963856.760735486,,,,,,,
1682899200000,2023-05-01,Bridged Token Value (Dollar),,1104462.3370853849,,,,,,,4960506.390852535,,,,,,,
1682985600000,2023-05-02,Bridged Token Value (Dollar),,1069722.76781008,,,,,,,4904151.914094601,,,,,,,
1683072000000,2023-05-03,Bridged Token Value (Dollar),,1075172.5290298637,,,,,,,4875099.686635895,,,,,,,
1683158400000,2023-05-04,Bridged Token Value (Dollar),,1044313.3492634287,,,,,,,4849447.903999834,,,,,,,
1683244800000,2023-05-05,Bridged Token Value (Dollar),,1076078.760383502,,,,,,,4941655.589059353,,,,,,,
1683331200000,2023-05-06,Bridged Token Value (Dollar),,1143498.0006809016,,,,,,,4941655.589059353,,,,,,,
1683417600000,2023-05-07,Bridged Token Value (Dollar),,1143498.0006809016,,,,,,,4941655.589059353,,,,,,,
1683504000000,2023-05-08,Bridged Token Value (Dollar),,1143498.0006809016,,,,,,,4948656.504870685,,,,,,,
1683590400000,2023-05-09,Bridged Token Value (Dollar),,1144674.5614914517,,,,27120.170000000002,,,4924304.117134411,,,,,,,
1683676800000,2023-05-10,Bridged Token Value (Dollar),,1158844.424218522,,,,27229.58,,,4966958.579871622,,,,,,,
1683763200000,2023-05-11,Bridged Token Value (Dollar),,1184824.8067100476,,,,27504.34,,,4973059.6971273245,,,,,,,
1683849600000,2023-05-12,Bridged Token Value (Dollar),,1162152.621782913,,,,27103.559999999998,,,4960358.461585502,,,,,,,
1683936000000,2023-05-13,Bridged Token Value (Dollar),,1134580.8067100476,,,,27103.559999999998,,,4960358.461585502,,,,,,,
1684022400000,2023-05-14,Bridged Token Value (Dollar),,1134580.8067100479,,,,27103.559999999998,,,4960358.461585502,,,,,,,
1684108800000,2023-05-15,Bridged Token Value (Dollar),,1478260.8067100476,,,,26941.57,,,4983560.930666177,,,,,,,
1684195200000,2023-05-16,Bridged Token Value (Dollar),,1513910.204274439,,,,26953.98,,,4971660.907963468,,,,,,,
1684281600000,2023-05-17,Bridged Token Value (Dollar),,1999203.8190578222,,,,27543.120000000003,,,5038313.165759144,,,,,,,
1684368000000,2023-05-18,Bridged Token Value (Dollar),,2032975.151868768,,,,27967.27,,,5109922.0615710765,,,,,,,
1684454400000,2023-05-19,Bridged Token Value (Dollar),,2026140.2607537217,,,,28213.98,,,5101519.9484236855,,,,,,,
1684540800000,2023-05-20,Bridged Token Value (Dollar),,1988483.6781227249,,,,28213.98,,,5101519.9484236855,,,,,,,
1684627200000,2023-05-21,Bridged Token Value (Dollar),,1988483.6781227249,,,,28213.98,,,5101519.9484236855,,,,,,,
1684713600000,2023-05-22,Bridged Token Value (Dollar),,1988483.6781227249,,,,28768.71,,,5116434.344002597,,,,,,,
1684800000000,2023-05-23,Bridged Token Value (Dollar),,2051342.4228643712,,,,28315.370000000003,,,5056127.195604674,,,,,,,
1684886400000,2023-05-24,Bridged Token Value (Dollar),,2006415.3493576127,,,,28129.940000000002,,,5025351.027984563,,,,,,,
1684972800000,2023-05-25,Bridged Token Value (Dollar),,2500170.920336002,,,,28343.45,,,5108862.287808193,,,,,,,
1685059200000,2023-05-26,Bridged Token Value (Dollar),,2514845.7449603905,,,,29188.39,,,5209645.003973783,,,,,,,
1685145600000,2023-05-27,Bridged Token Value (Dollar),,2529993.175227879,,,,29188.39,,,5209645.003973783,,,,,,,
1685232000000,2023-05-28,Bridged Token Value (Dollar),,2529993.175227879,,,,29188.39,,,5209645.003973783,,,,,,,
1685318400000,2023-05-29,Bridged Token Value (Dollar),,2529993.175227879,,,,29188.39,,,5209645.003973783,,,,,,,
1685404800000,2023-05-30,Bridged Token Value (Dollar),,2879417.1752278795,,,,29932.480000000003,,,5222874.091634935,,,,,,,
1685491200000,2023-05-31,Bridged Token Value (Dollar),,2933153.159691046,,,,30130.39,,,5194547.785683503,,,,,,,
1685577600000,2023-06-01,Bridged Token Value (Dollar),,2931185.8043227848,,,,30636.7,,,5252852.207988527,,,,,,,
1685664000000,2023-06-02,Bridged Token Value (Dollar),,2963779.899595769,,,,31181.51,,,5309175.898050731,,,,,,,
1685750400000,2023-06-03,Bridged Token Value (Dollar),,2993105.3521424797,,,,31181.51,,,5309175.898050731,,,,,,,
1685836800000,2023-06-04,Bridged Token Value (Dollar),,3150132.8521424797,,,,31181.51,,,5309175.898050731,,,,,,,
1685923200000,2023-06-05,Bridged Token Value (Dollar),,3150132.8521424797,,,,31329.410000000003,,,5306053.635762679,,,,,,,
1686009600000,2023-06-06,Bridged Token Value (Dollar),,3079375.5590864127,,,,31567.690000000002,,,5317268.863951867,,,,,,,
1686096000000,2023-06-07,Bridged Token Value (Dollar),,2979726.728159337,,,,31686.129999999997,,,5257139.057742123,,,,,,,
1686182400000,2023-06-08,Bridged Token Value (Dollar),,3013628.4463711297,,,,32673.800000000003,,,5307397.464678778,,,,,,,
1686268800000,2023-06-09,Bridged Token Value (Dollar),,3044071.1063931114,,,,33403.76,,,5322448.896478638,,,,,,,
1686355200000,2023-06-10,Bridged Token Value (Dollar),,3014772.3805777985,,,,33403.76,,,5322448.896478638,,,,,,,
1686441600000,2023-06-11,Bridged Token Value (Dollar),,3014772.3805777985,,,,33403.76,,,5322448.896478638,,,,,,,
1686528000000,2023-06-12,Bridged Token Value (Dollar),,3014772.3805777985,,,,34043.53,,,5398856.442825723,,,,,,,
1686614400000,2023-06-13,Bridged Token Value (Dollar),,2999182.2314205877,,,,34650.49,,,5438985.488797707,,,,,,,
1686700800000,2023-06-14,Bridged Token Value (Dollar),,3044757.6293135784,,,,34565.37,,,5460137.644226645,,,,,,,
1686787200000,2023-06-15,Bridged Token Value (Dollar),,3065007.9242018154,,,,36800.509999999995,,,5527187.171902154,,,,,,,
1686873600000,2023-06-16,Bridged Token Value (Dollar),,3102271.289848556,,,,38293.06,,,5499025.0092628505,,,,,,,
1686960000000,2023-06-17,Bridged Token Value (Dollar),,3119716.5095077716,,,,38293.060000000005,,,5499025.0092628505,,,,,,,
1687046400000,2023-06-18,Bridged Token Value (Dollar),,3119716.5095077716,,,,38293.060000000005,,,5499025.0092628505,,,,,,,
1687132800000,2023-06-19,Bridged Token Value (Dollar),,3119716.509507772,,,,40516.66,,,5499025.0092628505,,,,,,,
1687219200000,2023-06-20,Bridged Token Value (Dollar),,3119716.5095077716,,,,43940.34,,,5484509.8233883865,,,,,,,
1687305600000,2023-06-21,Bridged Token Value (Dollar),,3121447.805715183,,,,49823.01999999999,,,5426936.054019846,,,,,,,
1687392000000,2023-06-22,Bridged Token Value (Dollar),,3123893.575575943,,,,57211.840000000004,,,5469283.404357694,,,,,,,
1687478400000,2023-06-23,Bridged Token Value (Dollar),,3113114.694319074,,,,57982.600000000006,,,5421729.3772516735,,,,,,,
1687564800000,2023-06-24,Bridged Token Value (Dollar),,3146152.056319816,,,,57982.600000000006,,,5421729.3772516735,,,,,,,
1687651200000,2023-06-25,Bridged Token Value (Dollar),,3146152.056319816,,,,57982.6,,,5421729.3772516735,,,,,,,
1687737600000,2023-06-26,Bridged Token Value (Dollar),,3146152.056319816,,,,56840.05000000001,,,5356727.832688376,,,,,,,
1687824000000,2023-06-27,Bridged Token Value (Dollar),,3152564.774275111,,,,60596.32,,,5431255.235879006,,,,,,,
1687910400000,2023-06-28,Bridged Token Value (Dollar),,3273234.379771621,,,,61427.049999999996,,,5437305.419631885,,,,,,,
1687996800000,2023-06-29,Bridged Token Value (Dollar),,3296101.6030951766,,,,62141.53000000001,,,5445206.353214118,,,,,,,
1688083200000,2023-06-30,Bridged Token Value (Dollar),,3310261.1131904535,,,,62551.909999999996,,,5520683.869200987,,,,,,,
1688169600000,2023-07-01,Bridged Token Value (Dollar),,3339310.008060349,,,,62551.909999999996,,,5520683.869200987,,,,,,,
1688256000000,2023-07-02,Bridged Token Value (Dollar),,3339310.008060349,,,,62551.909999999996,,,5520683.869200987,,,,,,,
1688342400000,2023-07-03,Bridged Token Value (Dollar),,3339310.008060349,,,,66707.51999999999,,,5532978.229953472,,,,,,,
1688428800000,2023-07-04,Bridged Token Value (Dollar),,3451203.587613297,,,,66707.52,,,5532978.229953472,,,,,,,
1688515200000,2023-07-05,Bridged Token Value (Dollar),,3451203.587613297,,,,66236.84999999999,,,5532877.903876804,,,,,,,
1688601600000,2023-07-06,Bridged Token Value (Dollar),,3436521.389445467,,,,65744.95,,,5486279.670723084,,,,,,,
1688688000000,2023-07-07,Bridged Token Value (Dollar),,3401284.2990277475,,,,65712.87999999999,,,5471401.174980486,,,,,,,
1688774400000,2023-07-08,Bridged Token Value (Dollar),,3422492.8728093463,,,,65712.87999999999,,,5471401.174980486,,,,,,,
1688860800000,2023-07-09,Bridged Token Value (Dollar),,3422492.8728093463,,,,65712.87999999999,,,5471401.174980486,,,,,,,
1688947200000,2023-07-10,Bridged Token Value (Dollar),,3422492.8728093463,,,,66083.51000000001,,,5486861.713771819,,,,,,,
1689033600000,2023-07-11,Bridged Token Value (Dollar),,3449767.165865413,,,,68850.19000000002,,,5525421.347210473,,,,,,,
1689120000000,2023-07-12,Bridged Token Value (Dollar),,3555949.545418361,,,,68068.46000000002,,,5578071.038168209,,,,,,,
1689206400000,2023-07-13,Bridged Token Value (Dollar),,3531996.1902333032,,,,76010.1,,,5625886.102443324,,,,,,,
1689292800000,2023-07-14,Bridged Token Value (Dollar),,3837165.2609918066,,,,75670.62999999999,,,5645772.006713482,,,,,,,
1689379200000,2023-07-15,Bridged Token Value (Dollar),,3800819.615389029,,,,75670.62999999999,,,5645772.006713482,,,,,,,
1689465600000,2023-07-16,Bridged Token Value (Dollar),,3800819.6153890286,,,,75670.62999999999,,,5645772.006713482,,,,,,,
1689552000000,2023-07-17,Bridged Token Value (Dollar),,3800819.6153890286,,,,76714.01999999999,,,5683641.669579439,,,,,,,
1689638400000,2023-07-18,Bridged Token Value (Dollar),,3823338.1482765237,,,,76593.85,,,5726075.9469299875,,,,,,,
1689724800000,2023-07-19,Bridged Token Value (Dollar),,3818108.080907521,,,,78503.67000000001,,,5736184.128027616,,,,,,,
1689811200000,2023-07-20,Bridged Token Value (Dollar),,3907079.230834225,,,,73091.76,,,5653236.96210663,,,,,,,
1689897600000,2023-07-21,Bridged Token Value (Dollar),,3766873.653388287,,,,72612.45000000001,,,5654737.4650483895,,,,,,,
1689984000000,2023-07-22,Bridged Token Value (Dollar),,3762202.846572603,,,,72612.45,,,5654737.4650483895,,,,,,,
1690070400000,2023-07-23,Bridged Token Value (Dollar),,3762202.846572603,,,,72612.45,,,5654737.4650483895,,,,,,,
1690156800000,2023-07-24,Bridged Token Value (Dollar),,3762202.846572603,,,,72649.05,,,5676069.760867784,,,,,,,
1690243200000,2023-07-25,Bridged Token Value (Dollar),,3757960.3068510825,,,,72062.82999999999,,,5700429.900100661,,,,,,,
1690329600000,2023-07-26,Bridged Token Value (Dollar),,3756350.837906407,,,,72791.28000000001,,,5694770.392608281,,,,,,,
1690416000000,2023-07-27,Bridged Token Value (Dollar),,3972107.4274263834,,,,69558.3,,,5676202.156532232,,,,,,,
1690502400000,2023-07-28,Bridged Token Value (Dollar),,3855788.636605575,,,,71354.44,,,5758907.494817541,,,,,,,
1690588800000,2023-07-29,Bridged Token Value (Dollar),,3896004.7162867724,,,,71354.44000000002,,,5758907.494817541,,,,,,,
1690675200000,2023-07-30,Bridged Token Value (Dollar),,3896004.7162867724,,,,71354.44000000002,,,5758907.494817541,,,,,,,
1690761600000,2023-07-31,Bridged Token Value (Dollar),,3896004.7162867724,,,,72819.78,,,5766577.565622718,,,,,,,
1690848000000,2023-08-01,Bridged Token Value (Dollar),,3951024.7136667664,,,,70718.65999999999,,,5755948.751070527,,,,,,,
1690934400000,2023-08-02,Bridged Token Value (Dollar),,3884005.835029903,,,,68565.91000000002,,,5649835.964793103,,,,,,,
1691020800000,2023-08-03,Bridged Token Value (Dollar),,3796392.1839306154,,,,68929.98000000001,,,5638756.467165589,,,,,,,
1691107200000,2023-08-04,Bridged Token Value (Dollar),,3808988.732812986,,,,66530.45000000001,,,5619885.777255157,,,,,,,
1691193600000,2023-08-05,Bridged Token Value (Dollar),,3737221.8853780385,,,,66530.45000000001,,,5619885.777255157,,,,,,,
1691280000000,2023-08-06,Bridged Token Value (Dollar),,3737221.8853780385,,,,66530.45000000001,,,5619885.777255157,,,,,,,
1691366400000,2023-08-07,Bridged Token Value (Dollar),,3737221.885378038,,,,65618.34999999999,,,5646159.163189057,,,,,,,
1691452800000,2023-08-08,Bridged Token Value (Dollar),,3733645.1763270954,,,,66303.51000000001,,,5638149.419106636,,,,,,,
1691539200000,2023-08-09,Bridged Token Value (Dollar),,3767508.5986063173,,,,64300.42,,,5578133.815922951,,,,,,,
1691625600000,2023-08-10,Bridged Token Value (Dollar),,3703603.394154141,,,,64182.32,,,5586055.833584473,,,,,,,
1691712000000,2023-08-11,Bridged Token Value (Dollar),,3688904.217221199,,,,63128.62,,,5564596.061577976,,,,,,,
1691798400000,2023-08-12,Bridged Token Value (Dollar),,3637333.801501163,,,,63128.62,,,5564596.061577976,,,,,,,
1691884800000,2023-08-13,Bridged Token Value (Dollar),,3637333.801501163,,,,63128.62,,,5564596.061577976,,,,,,,
1691971200000,2023-08-14,Bridged Token Value (Dollar),,3637333.8015011633,,,,63033.780000000006,,,5617041.025631912,,,,,,,
1692057600000,2023-08-15,Bridged Token Value (Dollar),,3630748.4450152726,,,,61767.770000000004,,,5556025.762390116,,,,,,,
1692144000000,2023-08-16,Bridged Token Value (Dollar),,3607527.4971772362,,,,61060.049999999996,,,5502124.536120299,,,,,,,
1692230400000,2023-08-17,Bridged Token Value (Dollar),,3581526.289848556,,,,59125.56999999999,,,5457063.992637733,,,,,,,
1692316800000,2023-08-18,Bridged Token Value (Dollar),,3497430.783179463,,,,58046.52,,,5451671.699287774,,,,,,,
1692403200000,2023-08-19,Bridged Token Value (Dollar),,3474985.11764263,,,,58046.520000000004,,,5451671.699287774,,,,,,,
1692489600000,2023-08-20,Bridged Token Value (Dollar),,3474985.1176426294,,,,58046.52,,,5451671.699287774,,,,,,,
1692576000000,2023-08-21,Bridged Token Value (Dollar),,3474985.11764263,,,,60110.759999999995,,,5521373.690638682,,,,,,,
1692662400000,2023-08-22,Bridged Token Value (Dollar),,3504368.5902516446,,,,60215.600000000006,,,5505225.631210033,,,,,,,
1692748800000,2023-08-23,Bridged Token Value (Dollar),,3514594.2059716806,,,,61874.62,,,5581099.692267867,,,,,,,
1692835200000,2023-08-24,Bridged Token Value (Dollar),,3563510.788144635,,,,59489.619999999995,,,5484514.530176894,,,,,,,
1692921600000,2023-08-25,Bridged Token Value (Dollar),,3493574.0819885377,,,,60516.08,,,5526539.10229964,,,,,,,
1693008000000,2023-08-26,Bridged Token Value (Dollar),,3503602.475172854,,,,60516.079999999994,,,5526539.10229964,,,,,,,
1693094400000,2023-08-27,Bridged Token Value (Dollar),,3503602.475172854,,,,60516.079999999994,,,5526539.10229964,,,,,,,
1693180800000,2023-08-28,Bridged Token Value (Dollar),,3503138.4708742863,,,,60494.44,,,5565604.822585108,,,,,,,
1693267200000,2023-08-29,Bridged Token Value (Dollar),,3520176.1194274854,,,,66092.09,,,5667856.916284059,,,,,,,
1693353600000,2023-08-30,Bridged Token Value (Dollar),,3702905.648021134,,,,66068.26999999999,,,5693733.62024897,,,,,,,
1693440000000,2023-08-31,Bridged Token Value (Dollar),,3714265.5339706205,,,,64690.58,,,5703781.747277535,,,,,,,
1693526400000,2023-09-01,Bridged Token Value (Dollar),,3634361.0923247,,,,63313.520000000004,,,5708493.965641204,,,,,,,
1693612800000,2023-09-02,Bridged Token Value (Dollar),,3624233.8652893314,,,,63313.520000000004,,,5708493.965641204,,,,,,,
1693699200000,2023-09-03,Bridged Token Value (Dollar),,3624233.8652893314,,,,63313.520000000004,,,5708493.965641204,,,,,,,
1693785600000,2023-09-04,Bridged Token Value (Dollar),,3624233.8652893314,,,,63313.520000000004,,,5708493.965641204,,,,,,,
1693872000000,2023-09-05,Bridged Token Value (Dollar),,3624233.8652893305,,,,63995.62999999999,,,5703829.512874047,,,,,,,
1693958400000,2023-09-06,Bridged Token Value (Dollar),,3600614.671468032,,,,63253.28999999999,,,5658942.400828567,,,,,,,
1694044800000,2023-09-07,Bridged Token Value (Dollar),,3598249.9489182523,,,,64078.94,,,5637978.42039738,,,,,,,
1694131200000,2023-09-08,Bridged Token Value (Dollar),,3654008.872398858,,,,64018.17,,,5643445.188870518,,,,,,,
1694217600000,2023-09-09,Bridged Token Value (Dollar),,3642847.99335665,,,,64018.17,,,5643445.188870518,,,,,,,
1694304000000,2023-09-10,Bridged Token Value (Dollar),,3642847.9933566507,,,,64018.17,,,5643445.188870518,,,,,,,
1694390400000,2023-09-11,Bridged Token Value (Dollar),,3642847.99335665,,,,65434,,,5698187.18015283,,,,,,,
1694476800000,2023-09-12,Bridged Token Value (Dollar),,3637990.549781662,,,,64968.42999999999,,,5637802.863462952,,,,,,,
1694563200000,2023-09-13,Bridged Token Value (Dollar),,3644315.78458772,,,,64559.89,,,5657513.7586772,,,,,,,
1694649600000,2023-09-14,Bridged Token Value (Dollar),,3628946.1802032543,,,,66296.79,,,5703254.180087958,,,,,,,
1694736000000,2023-09-15,Bridged Token Value (Dollar),,3704932.4644259214,,,,65616.07,,,5619196.59838067,,,,,,,
1694822400000,2023-09-16,Bridged Token Value (Dollar),,3653940.668081809,,,,65616.07,,,5619196.59838067,,,,,,,
1694908800000,2023-09-17,Bridged Token Value (Dollar),,3653940.668081809,,,,65616.07,,,5619196.59838067,,,,,,,
1694995200000,2023-09-18,Bridged Token Value (Dollar),,3653940.668081809,,,,65019.6,,,5620450.4784383755,,,,,,,
1695081600000,2023-09-19,Bridged Token Value (Dollar),,3639298.26290135,,,,63951.49,,,5609968.259535411,,,,,,,
1695168000000,2023-09-20,Bridged Token Value (Dollar),,3578638.294253768,,,,62801.32000000001,,,5543815.5858991165,,,,,,,
1695254400000,2023-09-21,Bridged Token Value (Dollar),,3545169.3612756543,,,,61345.34,,,5441530.236111562,,,,,,,
1695340800000,2023-09-22,Bridged Token Value (Dollar),,3466060.0110967592,,,,59416.13999999999,,,5434860.185380232,,,,,,,
1695427200000,2023-09-23,Bridged Token Value (Dollar),,3423122.846698811,,,,59416.14,,,5434860.185380232,,,,,,,
1695513600000,2023-09-24,Bridged Token Value (Dollar),,3423122.8466988113,,,,59416.139999999985,,,5434860.185380232,,,,,,,
1695600000000,2023-09-25,Bridged Token Value (Dollar),,3423122.8466988113,,,,59972.23000000001,,,5449756.740434257,,,,,,,
1695686400000,2023-09-26,Bridged Token Value (Dollar),,3435269.1040883567,,,,58948.57000000001,,,5368005.948912898,,,,,,,
1695772800000,2023-09-27,Bridged Token Value (Dollar),,3389538.6825031107,,,,58913,,,5375304.557196831,,,,,,,
1695859200000,2023-09-28,Bridged Token Value (Dollar),,3400878.012958411,,,,60667.36999999999,,,5416782.425748551,,,,,,,
1695945600000,2023-09-29,Bridged Token Value (Dollar),,3472152.292864029,,,,60974.64,,,5411642.151856631,,,,,,,
1696032000000,2023-09-30,Bridged Token Value (Dollar),,3447601.598213028,,,,60974.63999999999,,,5411642.151856631,,,,,,,
1696118400000,2023-10-01,Bridged Token Value (Dollar),,3447601.5982130277,,,,60974.64,,,5411642.151856631,,,,,,,
1696204800000,2023-10-02,Bridged Token Value (Dollar),,3447601.5982130277,,,,61392.87,,,5435065.756190944,,,,,,,
1696291200000,2023-10-03,Bridged Token Value (Dollar),,3454583.648627879,,,,59874.439999999995,,,5347445.617670137,,,,,,,
1696377600000,2023-10-04,Bridged Token Value (Dollar),,3384417.1409583143,,,,61423.41,,,5410264.957113121,,,,,,,
1696464000000,2023-10-05,Bridged Token Value (Dollar),,3426032.266894317,,,,61866.350000000006,,,5403591.826457874,,,,,,,
1696550400000,2023-10-06,Bridged Token Value (Dollar),,3437434.1956227985,,,,63513.15999999999,,,5484842.3882480785,,,,,,,
1696636800000,2023-10-07,Bridged Token Value (Dollar),,3535524.8562637353,,,,63513.15999999999,,,5484842.3882480785,,,,,,,
1696723200000,2023-10-08,Bridged Token Value (Dollar),,3535524.856263735,,,,63513.15999999999,,,5484842.3882480785,,,,,,,
1696809600000,2023-10-09,Bridged Token Value (Dollar),,3535524.856263735,,,,63800.53,,,5514482.986970265,,,,,,,
1696896000000,2023-10-10,Bridged Token Value (Dollar),,3518327.130327732,,,,64224.41,,,5542042.304290683,,,,,,,
1696982400000,2023-10-11,Bridged Token Value (Dollar),,3558414.6701457086,,,,63521.14,,,5579207.6408986775,,,,,,,
1697068800000,2023-10-12,Bridged Token Value (Dollar),,3535540.117039504,,,,62527.04,,,5551472.86918957,,,,,,,
1697155200000,2023-10-13,Bridged Token Value (Dollar),,3481963.4145503985,,,,61154.26,,,5497780.6641414445,,,,,,,
1697241600000,2023-10-14,Bridged Token Value (Dollar),,3462515.8866853276,,,,61154.26,,,5497780.6641414445,,,,,,,
